filepath,filename,label,split
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_332437.jpg,MO_332437.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_817538.jpg,BNE_817538.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_34735.jpg,BNE_34735.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_7195.jpg,MO_7195.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_834949.jpg,BA_834949.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_853737.jpg,MO_853737.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_83662.jpg,LY_83662.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_3205.jpg,EO_3205.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_69105.jpg,BNE_69105.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_131013.jpg,LY_131013.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_147843.jpg,EO_147843.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_66834.jpg,BA_66834.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_139844.jpg,EO_139844.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_101007.jpg,BNE_101007.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_893259.jpg,LY_893259.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_558057.jpg,BA_558057.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_48254.jpg,EO_48254.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_491368.jpg,EO_491368.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_535573.jpg,BA_535573.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_840660.jpg,BNE_840660.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_839288.jpg,BNE_839288.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_995394.jpg,BA_995394.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_92946.jpg,LY_92946.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_136177.jpg,EO_136177.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_368040.jpg,LY_368040.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_278616.jpg,BNE_278616.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_868679.jpg,MO_868679.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_332858.jpg,MO_332858.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_54463.jpg,BNE_54463.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_36361.jpg,EO_36361.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_47754.jpg,EO_47754.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_35661.jpg,LY_35661.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_507742.jpg,EO_507742.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_26315.jpg,BA_26315.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_363396.jpg,LY_363396.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_321941.jpg,MO_321941.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_37507.jpg,MO_37507.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_276258.jpg,BNE_276258.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_890818.jpg,BNE_890818.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_54664.jpg,BA_54664.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_27810.jpg,BA_27810.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_894111.jpg,LY_894111.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_147951.jpg,EO_147951.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_547170.jpg,BA_547170.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_32573.jpg,LY_32573.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_899539.jpg,MO_899539.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_137267.jpg,MO_137267.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_284465.jpg,BNE_284465.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_27.jpg,EO_27.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_115257.jpg,BNE_115257.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_146780.jpg,EO_146780.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_271501.jpg,BA_271501.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_881717.jpg,LY_881717.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_965389.jpg,BA_965389.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_535035.jpg,EO_535035.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_58313.jpg,BNE_58313.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_420170.jpg,LY_420170.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_22156.jpg,EO_22156.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_577892.jpg,BA_577892.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_101082.jpg,BNE_101082.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_25363.jpg,LY_25363.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_511506.jpg,EO_511506.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_298505.jpg,BA_298505.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_308226.jpg,MO_308226.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_10387.jpg,BA_10387.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_171934.jpg,LY_171934.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_774908.jpg,BNE_774908.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_817919.jpg,BNE_817919.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_514303.jpg,EO_514303.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_65073.jpg,LY_65073.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_109025.jpg,LY_109025.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_965360.jpg,LY_965360.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_516640.jpg,EO_516640.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_785852.jpg,BNE_785852.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_279176.jpg,BNE_279176.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_840311.jpg,BNE_840311.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_139617.jpg,MO_139617.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_872377.jpg,LY_872377.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_43054.jpg,EO_43054.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_314647.jpg,MO_314647.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_359239.jpg,LY_359239.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_2603.jpg,EO_2603.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_28473.jpg,LY_28473.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_360293.jpg,LY_360293.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_982885.jpg,MO_982885.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_938330.jpg,LY_938330.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_487107.jpg,EO_487107.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_271935.jpg,BNE_271935.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_504354.jpg,EO_504354.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_863732.jpg,BA_863732.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_166721.jpg,LY_166721.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_140976.jpg,MO_140976.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_374713.jpg,LY_374713.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_55185.jpg,BA_55185.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_868025.jpg,BNE_868025.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_420634.jpg,LY_420634.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_348717.jpg,MO_348717.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_48474.jpg,EO_48474.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_78141.jpg,LY_78141.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_111504.jpg,BNE_111504.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_844729.jpg,LY_844729.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_526172.jpg,BA_526172.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_59662.jpg,LY_59662.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_41844.jpg,BA_41844.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_79688.jpg,BNE_79688.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_2506.jpg,BNE_2506.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_65844.jpg,LY_65844.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_63157.jpg,BNE_63157.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_875399.jpg,BA_875399.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_255913.jpg,BA_255913.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_832896.jpg,BNE_832896.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_872678.jpg,BA_872678.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_863056.jpg,BNE_863056.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_345398.jpg,MO_345398.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_7922.jpg,EO_7922.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_838831.jpg,BNE_838831.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_78609.jpg,BA_78609.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_10690.jpg,EO_10690.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_945174.jpg,BA_945174.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_45274.jpg,MO_45274.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_177713.jpg,LY_177713.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_937401.jpg,LY_937401.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_86130.jpg,MO_86130.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_952579.jpg,MO_952579.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_8200.jpg,EO_8200.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_849013.jpg,LY_849013.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_873022.jpg,MO_873022.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_891761.jpg,LY_891761.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_881031.jpg,MO_881031.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_500806.jpg,EO_500806.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_288616.jpg,BNE_288616.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_845340.jpg,BNE_845340.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_818983.jpg,BNE_818983.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_328743.jpg,MO_328743.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_873168.jpg,LY_873168.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_27437.jpg,EO_27437.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_39950.jpg,BNE_39950.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_411816.jpg,LY_411816.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_148377.jpg,LY_148377.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_310770.jpg,MO_310770.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_883318.jpg,LY_883318.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_80450.jpg,MO_80450.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_521292.jpg,EO_521292.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_894080.jpg,MO_894080.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_307572.jpg,MO_307572.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_630110.jpg,BNE_630110.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_155874.jpg,EO_155874.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_274684.jpg,BA_274684.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_111681.jpg,MO_111681.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_422181.jpg,LY_422181.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_276179.jpg,BA_276179.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_904644.jpg,MO_904644.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_290341.jpg,BA_290341.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_92309.jpg,BNE_92309.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_68896.jpg,BA_68896.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_260007.jpg,BNE_260007.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_869750.jpg,LY_869750.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_51513.jpg,LY_51513.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_854167.jpg,BNE_854167.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_277784.jpg,MO_277784.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_792451.jpg,BNE_792451.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_28660.jpg,BA_28660.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_159536.jpg,EO_159536.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_103440.jpg,BNE_103440.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_17039.jpg,EO_17039.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_15801.jpg,EO_15801.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_898317.jpg,MO_898317.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_286545.jpg,BNE_286545.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_815174.jpg,BNE_815174.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_64434.jpg,LY_64434.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_973782.jpg,MO_973782.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_76584.jpg,BA_76584.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_354805.jpg,LY_354805.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_885582.jpg,BA_885582.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_893914.jpg,BA_893914.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_270322.jpg,BNE_270322.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_37471.jpg,LY_37471.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_128283.jpg,LY_128283.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_30511.jpg,MO_30511.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_58432.jpg,BA_58432.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_873630.jpg,LY_873630.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_157965.jpg,EO_157965.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_44875.jpg,BNE_44875.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_33803.jpg,MO_33803.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_62365.jpg,BNE_62365.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_304705.jpg,BA_304705.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_31665.jpg,EO_31665.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_60562.jpg,MO_60562.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_83730.jpg,BNE_83730.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_62638.jpg,MO_62638.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_853229.jpg,LY_853229.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_6489.jpg,EO_6489.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_397086.jpg,LY_397086.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_115189.jpg,BNE_115189.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_105145.jpg,BNE_105145.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_256349.jpg,BNE_256349.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_954369.jpg,LY_954369.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_982393.jpg,BA_982393.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_884721.jpg,LY_884721.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_16004.jpg,EO_16004.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_963023.jpg,BA_963023.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_162719.jpg,EO_162719.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_961010.jpg,BA_961010.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_873673.jpg,BNE_873673.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_414119.jpg,LY_414119.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_41114.jpg,EO_41114.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_788086.jpg,BNE_788086.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/SNE_643406.jpg,SNE_643406.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_260100.jpg,BA_260100.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_947487.jpg,LY_947487.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_906623.jpg,MO_906623.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_64218.jpg,LY_64218.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_305341.jpg,BA_305341.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_810657.jpg,BNE_810657.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_249469.jpg,BNE_249469.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_5311.jpg,BNE_5311.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_136851.jpg,EO_136851.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/lymphocyte/LY_892611.jpg,LY_892611.jpg,lymphocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_932576.jpg,MO_932576.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_96000.jpg,MO_96000.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_847477.jpg,BNE_847477.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_778432.jpg,BNE_778432.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_848343.jpg,BNE_848343.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/neutrophil/BNE_256260.jpg,BNE_256260.jpg,neutrophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_88257.jpg,MO_88257.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_483625.jpg,EO_483625.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_990612.jpg,BA_990612.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_27445.jpg,MO_27445.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_924343.jpg,MO_924343.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_125963.jpg,MO_125963.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_294849.jpg,MO_294849.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_131262.jpg,MO_131262.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_836099.jpg,BA_836099.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/monocyte/MO_914340.jpg,MO_914340.jpg,monocyte,train
../Dataset and Notebook-20251115/dataset_leukocytes/eosinophil/EO_31352.jpg,EO_31352.jpg,eosinophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_858229.jpg,BA_858229.jpg,basophil,train
../Dataset and Notebook-20251115/dataset_leukocytes/basophil/BA_66887.jpg,BA_66887.jpg,basophil,train
